"","genomicsSampleID","soilMoisture","decimalLatitude","decimalLongitude","elevation","soilTemp","soilInWaterpH","soilInCaClpH","bin_oid","bin_id","site","site_ID","subplot","layer","quadrant","date","img_genome_id","bin_quality","bin_lineage","gtdb_taxonomy_lineage","domain","phylum","class","order","family","genus","bin_methods","created_by","date_added","bin_completeness","bin_contamination","average_coverage","total_number_of_bases","x5s_r_rna","x16s_r_rna","x23s_r_rna","t_rna_genes","gene_count","scaffold_count","gold_study_id","community","type"
"3162","ORNL_003-M-20230626",0.261666666666667,35.965875,-84.230646,260.1,18.7,5.00086460324591,4.16406685486442,"3300075660_s83","3300075660_s83","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","003","M",NA,"20230626",3300075660,"MQ","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-20,69.45,8.34,NA,4819423,1,0,1,26,5464,1026,"Gs0166454","Soil microbial communities","Soil"
"3163","ORNL_003-M-20230626",0.261666666666667,35.965875,-84.230646,260.1,18.7,5.00086460324591,4.16406685486442,"3300075660_s86","3300075660_s86","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","003","M",NA,"20230626",3300075660,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-01-20,50.26,1.64,NA,1444158,0,1,0,23,1556,276,"Gs0166454","Soil microbial communities","Soil"
"3164","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s0","3300078732_s0","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"HQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; QIAJ01","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","QIAJ01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,100,1.33,NA,5305276,1,1,1,51,4699,9,"Gs0166454","Soil microbial communities","Soil"
"3165","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s1","3300078732_s1","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Sulfotelmatobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,99.53,0.15,NA,5506120,1,0,1,58,4922,14,"Gs0166454","Soil microbial communities","Soil"
"3166","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s10","3300078732_s10","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"HQ","Bacteria; Actinomycetota; Thermoleophilia","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,93.67,2.28,NA,3780844,1,2,1,48,3464,74,"Gs0166454","Soil microbial communities","Soil"
"3167","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s103","3300078732_s103","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Occallatibacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Occallatibacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,56.22,3.75,NA,2666275,1,0,1,16,2707,448,"Gs0166454","Soil microbial communities","Soil"
"3168","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s2","3300078732_s2","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"HQ","Bacteria","Bacteria; Acidobacteriota; Terriglobia; Acidoferrales; UBA7541; Palsa-295","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,94.5,0.68,NA,5115635,1,2,2,64,4606,33,"Gs0166454","Soil microbial communities","Soil"
"3169","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s20","3300078732_s20","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Occallatibacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Occallatibacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,79.44,3.16,NA,4497274,1,1,1,65,4023,246,"Gs0166454","Soil microbial communities","Soil"
"3170","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s21","3300078732_s21","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Roseiarcus","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,57.26,9.3,NA,3298667,0,0,0,18,3356,178,"Gs0166454","Soil microbial communities","Soil"
"3171","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s23","3300078732_s23","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Koribacteraceae; Bog-257","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Koribacteraceae","Bog-257","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,70.26,1.58,NA,3507747,0,0,0,32,3357,376,"Gs0166454","Soil microbial communities","Soil"
"3172","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s24","3300078732_s24","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; DAIDKA01","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","DAIDKA01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,91.15,3.02,NA,4026519,0,0,0,33,4099,427,"Gs0166454","Soil microbial communities","Soil"
"3173","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s26","3300078732_s26","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae","Bacteria; Pseudomonadota; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; JAMXLO01","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","JAMXLO01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,52.65,1.93,NA,4202085,0,1,0,19,4651,672,"Gs0166454","Soil microbial communities","Soil"
"3174","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s28","3300078732_s28","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,76.2,4.61,NA,4266473,1,0,1,26,4277,268,"Gs0166454","Soil microbial communities","Soil"
"3175","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s3","3300078732_s3","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"HQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae; Palsa-343","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Palsa-343","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,99.37,1.73,NA,6407766,1,1,1,82,5399,30,"Gs0166454","Soil microbial communities","Soil"
"3176","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s36","3300078732_s36","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; 13-2-20CM-66-19","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","13-2-20CM-66-19","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,61.41,9.23,NA,5273964,0,0,0,9,5025,562,"Gs0166454","Soil microbial communities","Soil"
"3177","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s40","3300078732_s40","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAMB01","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","JAFAMB01","JAFAMB01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,74.72,2.02,NA,4573610,1,0,1,33,4888,507,"Gs0166454","Soil microbial communities","Soil"
"3178","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s44","3300078732_s44","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Actinomycetota","Bacteria; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; JASHPR01","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","JASHPR01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,68.29,1.54,NA,5839428,0,0,0,20,5839,531,"Gs0166454","Soil microbial communities","Soil"
"3179","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s45","3300078732_s45","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ",NA,"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Paraburkholderia","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,74.32,1.81,NA,5963547,0,0,0,28,5985,554,"Gs0166454","Soil microbial communities","Soil"
"3180","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s46","3300078732_s46","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; JAJPKK01","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","JAJPKK01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,65.71,2.79,NA,4296280,0,0,0,22,4577,729,"Gs0166454","Soil microbial communities","Soil"
"3181","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s48","3300078732_s48","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; 13-2-20CM-66-19","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","13-2-20CM-66-19","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,57.71,2.04,NA,4341744,0,0,0,11,4143,357,"Gs0166454","Soil microbial communities","Soil"
"3182","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s58","3300078732_s58","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria","Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; JAFAMB01; JAFAVN01","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","JAFAMB01","JAFAVN01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,58.33,0.86,NA,4152259,0,1,1,27,4057,439,"Gs0166454","Soil microbial communities","Soil"
"3183","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s6","3300078732_s6","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"HQ","Bacteria","Bacteria; Acidobacteriota; Terriglobia; Bryobacterales; Bryobacteraceae; Palsa-89","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","Palsa-89","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,91.64,3.53,NA,7240002,1,1,1,45,6722,78,"Gs0166454","Soil microbial communities","Soil"
"3184","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s65","3300078732_s65","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","SbA1","Sulfotelmatobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,58.28,1.31,NA,3199360,0,0,0,25,3022,354,"Gs0166454","Soil microbial communities","Soil"
"3185","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s84","3300078732_s84","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Acidobacteriota","Bacteria; Acidobacteriota; Terriglobia; Acidoferrales; UBA7541; Palsa-295","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,55.19,5.32,NA,2363564,0,0,0,16,2366,458,"Gs0166454","Soil microbial communities","Soil"
"3186","ORNL_004-O-20230628",1.5345,35.907944,-84.275214,293.1,18.95,4.01312520694852,3.3977964365316,"3300078732_s88","3300078732_s88","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","004","O",NA,"20230628",3300078732,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; DAIDKA01","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","DAIDKA01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,72.67,1.2,NA,3117632,0,0,0,13,3338,487,"Gs0166454","Soil microbial communities","Soil"
"3187","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s0","3300078532_s0","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"HQ","Bacteria","Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; PSRF01","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","PSRF01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,94.09,4.41,NA,5904942,1,1,1,69,5109,122,"Gs0166454","Soil microbial communities","Soil"
"3188","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s12","3300078532_s12","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"MQ","Bacteria","Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales; CSP1-6","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","CSP1-6",NA,"SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,70.23,2.83,NA,4617699,0,0,0,17,4777,504,"Gs0166454","Soil microbial communities","Soil"
"3189","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s15","3300078532_s15","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Hyphomicrobiaceae","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; AWTP1-13","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","AWTP1-13","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,76.71,1.5,NA,3564839,0,0,0,18,3680,402,"Gs0166454","Soil microbial communities","Soil"
"3190","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s16","3300078532_s16","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Xanthobacteraceae; Pseudolabrys","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Pseudolabrys","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,60.65,8.41,NA,2729556,0,0,0,21,3002,327,"Gs0166454","Soil microbial communities","Soil"
"3191","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s20","3300078532_s20","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"MQ","Bacteria","Bacteria; Acidobacteriota; Vicinamibacteria; Fen-336; Fen-336; CADEEV01","Bacteria","Acidobacteriota","Vicinamibacteria","Fen-336","Fen-336","CADEEV01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,80.4,0.69,NA,3848589,0,1,0,30,3847,491,"Gs0166454","Soil microbial communities","Soil"
"3192","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s21","3300078532_s21","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"MQ","Bacteria","Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; PSRF01","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","PSRF01","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,52.25,0.55,NA,3414864,1,0,0,22,3155,446,"Gs0166454","Soil microbial communities","Soil"
"3193","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s27","3300078532_s27","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"MQ","Bacteria; Pseudomonadota","Bacteria; Pseudomonadota; Gammaproteobacteria; Rariloculales; Rariloculaceae; FEN-1219","Bacteria","Pseudomonadota","Gammaproteobacteria","Rariloculales","Rariloculaceae","FEN-1219","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,68.99,0.7,NA,4000453,1,0,1,26,4080,660,"Gs0166454","Soil microbial communities","Soil"
"3194","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s28","3300078532_s28","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Hyphomicrobiaceae; Hyphomicrobium","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; Hyphomicrobium_C","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium_C","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,57.91,2.48,NA,2032302,0,0,0,25,2254,341,"Gs0166454","Soil microbial communities","Soil"
"3195","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s31","3300078532_s31","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; BOG-931","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","BOG-931","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,57.95,1.6,NA,2027760,0,0,0,16,2245,289,"Gs0166454","Soil microbial communities","Soil"
"3196","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s36","3300078532_s36","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"MQ","Bacteria; Acidobacteriota; Terriglobia","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Gp1-AA117; Angelobacter","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Gp1-AA117","Angelobacter","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,58.3,8.98,NA,3586689,0,0,0,20,3749,747,"Gs0166454","Soil microbial communities","Soil"
"3197","ORNL_006-M-20230628",0.235333333333333,35.938227,-84.32368,280.7,18.6,5.40452046760081,4.7112812218313,"3300078532_s39","3300078532_s39","Oak Ridge NEON Field Station, Tennessee, USA","ORNL","006","M",NA,"20230628",3300078532,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Hyphomicrobiaceae","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; AWTP1-13","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","AWTP1-13","SemiBin2:v2.1.0, CheckM2:v1.0.2, GTDB-Tk:v2.4.0, GTDB-Tk-database:release220","IMG_PIPELINE",2025-02-03,58.81,5.7,NA,2309704,0,0,0,7,2491,435,"Gs0166454","Soil microbial communities","Soil"
